proteinID,ligandID,mean,median,max,min,var,DATABASE_ID,DATABASE_NAME,SMILES,INCHI_IDENTIFIER,INCHI_KEY,FORMULA,MOLECULAR_WEIGHT,EXACT_MASS,JCHEM_ACCEPTOR_COUNT,JCHEM_ATOM_COUNT,JCHEM_AVERAGE_POLARIZABILITY,JCHEM_BIOAVAILABILITY,JCHEM_DONOR_COUNT,JCHEM_FORMAL_CHARGE,JCHEM_GHOSE_FILTER,JCHEM_IUPAC,ALOGPS_LOGP,JCHEM_LOGP,ALOGPS_LOGS,JCHEM_MDDR_LIKE_RULE,JCHEM_NUMBER_OF_RINGS,JCHEM_PHYSIOLOGICAL_CHARGE,JCHEM_PKA,JCHEM_PKA_STRONGEST_ACIDIC,JCHEM_PKA_STRONGEST_BASIC,JCHEM_POLAR_SURFACE_AREA,JCHEM_REFRACTIVITY,JCHEM_ROTATABLE_BOND_COUNT,JCHEM_RULE_OF_FIVE,ALOGPS_SOLUBILITY,JCHEM_TRADITIONAL_IUPAC,JCHEM_VEBER_RULE,DRUGBANK_ID,DRUG_GROUPS,GENERIC_NAME,SYNONYMS,PRODUCTS,JCHEM_AVERAGE_NEUTRAL_MICROSPECIES_CHARGE,JCHEM_NEUTRAL_CHARGE,SECONDARY_ACCESSION_NUMBERS,INTERNATIONAL_BRANDS,SALTS
7RDY-no-extra,Mrv1652310211600172D,-12.811363636363636,-12.85,-12.5,-13.1,0.0861469344608871,DB12411,drugbank,NC1=NC(NC2=CC=C3CC[C@@H](CCC3=C2)N2CCCC2)=NN1C1=CC2=C(N=N1)C1=CC=CC=C1CCC2,"InChI=1S/C30H34N8/c31-29-33-30(32-24-13-10-20-11-14-25(15-12-22(20)18-24)37-16-3-4-17-37)36-38(29)27-19-23-8-5-7-21-6-1-2-9-26(21)28(23)35-34-27/h1-2,6,9-10,13,18-19,25H,3-5,7-8,11-12,14-17H2,(H3,31,32,33,36)/t25-/m0/s1",KXMZDGSRSGHMMK-VWLOTQADSA-N,C30H34N8,506.658,506.290643127,7,72,59.16224554463966,0,2,0,0,"1-{3,4-diazatricyclo[9.4.0.0^{2,7}]pentadeca-1(15),2(7),3,5,11,13-hexaen-5-yl}-N3-[(7S)-7-(pyrrolidin-1-yl)-6,7,8,9-tetrahydro-5H-benzo[7]annulen-2-yl]-1H-1,2,4-triazole-3,5-diamine",5.14,6.196422532767808,-4.80,0,7,1,nan,11.761236926445832,10.553818809162731,97.77999999999999,154.88549999999998,4,0,8.10e-03 g/l,"1-{3,4-diazatricyclo[9.4.0.0^{2,7}]pentadeca-1(15),2(7),3,5,11,13-hexaen-5-yl}-N3-[(7S)-7-(pyrrolidin-1-yl)-6,7,8,9-tetrahydro-5H-benzo[7]annulen-2-yl]-1,2,4-triazole-3,5-diamine",0,DB12411,investigational,Bemcentinib,Bemcentinib,nan,nan,n,nan,nan,nan
7RDY-zinc,Mrv1572001261621122D,-12.802272727272726,-12.8,-12.0,-13.5,0.4927854122621549,DB11487,drugbank,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COC(=O)C3=CC=NC=C3)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,"InChI=1S/C28H32FNO6/c1-16-12-21-20-5-4-18-13-19(31)6-9-25(18,2)27(20,29)22(32)14-26(21,3)28(16,35)23(33)15-36-24(34)17-7-10-30-11-8-17/h6-11,13,16,20-22,32,35H,4-5,12,14-15H2,1-3H3/t16-,20+,21+,22+,25+,26+,27+,28+/m1/s1",BQTXJHAJMDGOFI-NJLPOHDGSA-N,C28H32FNO6,497.563,497.221365917,6,68,51.737143022373836,1,2,0,0,"2-[(1R,2S,10S,11S,13R,14R,15S,17S)-1-fluoro-14,17-dihydroxy-2,13,15-trimethyl-5-oxotetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-3,6-dien-14-yl]-2-oxoethyl pyridine-4-carboxylate",2.61,2.9591971013333334,-4.29,0,5,0,13.667210227651537,12.440724227505289,3.4149781417590668,113.79,130.15799999999996,5,1,2.54e-02 g/l,voren,0,DB11487,vet_approved,Dexamethasone isonicotinate,Dexamethasone 21-(4-Pyridinecarboxylate); Dexamethasone-21-isonicotinate,nan,nan,n,nan,nan,nan
7RDY-zinc,Mrv1909-03182218372D,-12.8,-12.8,-12.5,-13.1,0.0920930232558137,DB16766,drugbank,[H][C@]12[C@H](CC3=CC=CC=C3)NC(=O)[C@]11OC(=O)\C=C\[C@H](O)CCC[C@@H](C)C\C=C\[C@@]1([H])[C@H](O)C(=C)[C@H]2C,"InChI=1S/C29H37NO5/c1-18-9-7-13-22(31)15-16-25(32)35-29-23(14-8-10-18)27(33)20(3)19(2)26(29)24(30-28(29)34)17-21-11-5-4-6-12-21/h4-6,8,11-12,14-16,18-19,22-24,26-27,31,33H,3,7,9-10,13,17H2,1-2H3,(H,30,34)/b14-8+,16-15+/t18-,19-,22-,23+,24+,26+,27-,29-/m1/s1",GBOGMAARMMDZGR-TYHYBEHESA-N,C29H37NO5,479.617,479.267173295,4,72,51.77864773336623,1,3,0,0,"(5R,9R,12aS,13S,15S,15aS,16S,18aS)-16-benzyl-5,13-dihydroxy-9,15-dimethyl-14-methylidene-2H,5H,6H,7H,8H,9H,10H,12aH,13H,14H,15H,15aH,16H,17H,18H-oxacyclotetradeca[3,2-e]isoindole-2,18-dione",4.05,4.082356843333333,-4.89,0,4,0,14.162265226988744,13.1102968524651,-2.8716115820565564,95.86,136.41699999999997,2,1,6.14e-03 g/l,cytochalasin B,0,DB16766,experimental,Cytochalasin B,Cytochalasin-B; Phomin,nan,-8.559595491439178e-07,0,nan,nan,nan
7RDY-no-extra,Mrv1572004221606122D,-12.797727272727274,-12.8,-12.7,-12.9,0.0006923890063425,DB11630,drugbank,OC1=CC=CC(=C1)C-1=C2\CCC(=N2)\C(=C2/N\C(\C=C2)=C(/C2=N/C(/C=C2)=C(\C2=CC=C\-1N2)C1=CC(O)=CC=C1)C1=CC(O)=CC=C1)\C1=CC(O)=CC=C1,"InChI=1S/C44H32N4O4/c49-29-9-1-5-25(21-29)41-33-13-15-35(45-33)42(26-6-2-10-30(50)22-26)37-17-19-39(47-37)44(28-8-4-12-32(52)24-28)40-20-18-38(48-40)43(36-16-14-34(41)46-36)27-7-3-11-31(51)23-27/h1-17,19,21-24,46-47,49-52H,18,20H2/b41-33-,41-34-,42-35-,42-37-,43-36-,43-38-,44-39-,44-40-",LYPFDBRUNKHDGX-LWQDQPMZSA-N,C44H32N4O4,680.764,680.242355526,6,84,76.609938090063,0,6,0,0,"3-[7,12,17-tris(3-hydroxyphenyl)-21,22,23,24-tetraazapentacyclo[16.2.1.1³,⁶.1⁸,¹¹.1¹³,¹⁶]tetracosa-1,3,5,7,11(23),12,14,16,18(21),19-decaen-2-yl]phenol",nan,9.214239379999999,nan,0,9,0,9.54177918398005,9.11580222230473,5.603847114612982,138.28,201.3374000000001,4,0,nan,"3-[7,12,17-tris(3-hydroxyphenyl)-21,22,23,24-tetraazapentacyclo[16.2.1.1³,⁶.1⁸,¹¹.1¹³,¹⁶]tetracosa-1,3,5,7,11(23),12,14,16,18(21),19-decaen-2-yl]phenol",0,DB11630,approved; investigational,Temoporfin,"2,3-dihydro-5,10,15,20-tetra(m-hydroxyphenyl)porphyrin; m-THPC; meso-tetrahydroxyphenylchlorin; Temoporfin",Foscan,nan,n,nan,nan,nan
7RDY-no-extra,Mrv0541-04191212112D,-12.795454545454543,-12.8,-12.4,-13.1,0.0953276955602532,DB00207,drugbank,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C38H72N2O12/c1-15-27-38(10,46)31(42)24(6)40(13)19-20(2)17-36(8,45)33(52-35-29(41)26(39(11)12)16-21(3)48-35)22(4)30(23(5)34(44)50-27)51-28-18-37(9,47-14)32(43)25(7)49-28/h20-33,35,41-43,45-46H,15-19H2,1-14H3/t20-,21-,22+,23-,24-,25+,26+,27-,28+,29-,30+,31-,32+,33-,35+,36-,37-,38-/m1/s1",MQTOSJVFKKJCRP-BICOPXKESA-N,C38H72N2O12,748.9845,748.508525778,13,124,82.92978743941553,0,5,0,0,"(2R,3S,4R,5R,8R,10R,11R,12S,13S,14R)-11-{[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy}-2-ethyl-3,4,10-trihydroxy-13-{[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy}-3,5,6,8,10,12,14-heptamethyl-1-oxa-6-azacyclopentadecan-15-one",3.03,2.4447815993333313,-3.16,1,3,2,12.898154068808482,12.428323628576404,9.569664875084948,180.08,194.1082,7,0,5.14e-01 g/l,biotin,0,DB00207,approved,Azithromycin,Azithromycin; Azithromycine; Azithromycinum; Azitromicina,"Act Azithromycin; Ag-azithromycin; Apo-azithromycin; Apo-azithromycin Z; Auro-azithromycin; Ava-azithromycin; AzaSITE; AzaSite; Azasite; Azithromycin; Azithromycin Dihydrate; Azithromycin Monohydrate; Azithromycin dihydrate; Azithromycin for Injection; Azithromycin for Injection USP; Azithromycin for Injection, USP; Azithromycin monohydrate; Dom-azithromycin; Gd-azithromycin; Ipg-azithromycin; Jamp-azithromycin; M-azithromycin; Mar-azithromycin; Mylan-azithromycin; Mylan-azithromycin for Injection; Novo-azithromycin Pediatric; Nra-azithromycin; PHL-azithromycin; PMS-azithromycin; Pro-azithromycine; Ratio Azithromycin; Riva Azithromycin; Riva-azithromycin; Sandoz Azithromycin; Teva-azithromycin; Zithromax; Zithromax - Pws Orl 100mg/5ml; Zithromax 600mg; Zithromax Cap 250mg; Zithromax for Intravenous Injection; Zmax; Zmax SR",1.9851570553982654,2,APRD00397,Azenil; Azibiot; Azifast; Azigram; Azimakrol; Azin; Azithrocin; Azitromax; Azitromin; Aztrin; Hemomycin; Misultina; Penalox; Sumamed; Vinzam; Zifin; Zitrocin; Zitrotek,Azithromycin dihydrate; Azithromycin hemiethanolate monohydrate; Azithromycin monohydrate
7RDY-no-extra,Mrv1909-09102114432D,-12.793181818181818,-13.2,-12.0,-13.6,0.2927431289640592,DB00320,drugbank,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,"InChI=1S/C33H37N5O5/c1-32(35-29(39)21-15-23-22-10-6-11-24-28(22)20(17-34-24)16-25(23)36(2)18-21)31(41)38-26(14-19-8-4-3-5-9-19)30(40)37-13-7-12-27(37)33(38,42)43-32/h3-6,8-11,17,21,23,25-27,34,42H,7,12-16,18H2,1-2H3,(H,35,39)/t21-,23-,25-,26+,27+,32-,33+/m1/s1",LUZRJRNZXALNLM-JGRZULCMSA-N,C33H37N5O5,583.6774,583.279469319,6,80,63.545302745925916,1,3,0,0,"(2R,4R,7R)-N-[(1S,2S,4R,7S)-7-benzyl-2-hydroxy-4-methyl-5,8-dioxo-3-oxa-6,9-diazatricyclo[7.3.0.0^{2,6}]dodecan-4-yl]-6-methyl-6,11-diazatetracyclo[7.6.1.0^{2,7}.0^{12,16}]hexadeca-1(16),9,12,14-tetraene-4-carboxamide",3.04,2.7116222909811363,-3.41,0,8,1,11.674687752899596,9.712761266905385,8.394791367163506,118.21000000000001,159.3947999999999,4,0,2.29e-01 g/l,"(2R,4R,7R)-N-[(1S,2S,4R,7S)-7-benzyl-2-hydroxy-4-methyl-5,8-dioxo-3-oxa-6,9-diazatricyclo[7.3.0.0^{2,6}]dodecan-4-yl]-6-methyl-6,11-diazatetracyclo[7.6.1.0^{2,7}.0^{12,16}]hexadeca-1(16),9,12,14-tetraene-4-carboxamide",0,DB00320,approved; investigational,Dihydroergotamine,"(2R,4R,7R)-N-[(1S,2S,4R,7S)-7-benzyl-2-hydroxy-4-methyl-5,8-dioxo-3-oxa-6,9-diazatricyclo[7.3.0.02,6]dodecan-4-yl]-6-methyl-6,11-diazatetracyclo[7.6.1.02,7.012,16]hexadeca-1(16),9,12,14-tetraene-4-carboxamide; 5'-benzyl-12'-hydroxy-2'-methyl-3',6',18-trioxo-9,10-dihydroergotaman; 9,10-dihydro-12'-hydroxy-2'-methyl-5'-(phenylmethyl)ergotoman-3',6',18-trione; 9,10-dihydroergotamine; Dihidroergotamina; Dihydroergotamin; Dihydroergotamine; Dihydroergotaminum; Diidroergotamina","D.H.E. 45; Dihydroergotamine (dhe), 1mg/ml; Dihydroergotamine Mesylate; Dihydroergotamine Mesylate Injection USP; Dihydroergotamine Mesylate Nasal; Dromelate; Migranal; Migranal Nasal Spray 4mg/ml; PMS-dihydroergotamine; Trudhesa",1.0005236494489322,1,APRD00476; DB05743,Dihydergot; Ergont; Ergotonin; Ikaran; Orstanorm; Trudhesa; Verladyn,Dihydroergotamine mesylate; Dihydroergotamine tartrate
7RDY-zinc,Mrv1909-12152020022D-1704021550328,-12.761363636363637,-12.75,-12.6,-13.0,0.0275422832980974,DB16343,drugbank,OC(=O)C1=CC(F)=C2N=C(SC2=C1)N1[C@H]2CC[C@@H]1C[C@@H](C2)OCC1=C(ON=C1C1=C(OC(F)(F)F)C=CC=C1)C1CC1,"InChI=1S/C29H25F4N3O5S/c30-21-9-15(27(37)38)10-23-25(21)34-28(42-23)36-16-7-8-17(36)12-18(11-16)39-13-20-24(35-41-26(20)14-5-6-14)19-3-1-2-4-22(19)40-29(31,32)33/h1-4,9-10,14,16-18H,5-8,11-13H2,(H,37,38)/t16-,17+,18+",VYLOOGHLKSNNEK-PIIMJCKOSA-N,C29H25F4N3O5S,603.59,603.145104743,7,67,57.00643575177154,0,1,0,0,"2-[(1R,3R,5S)-3-({5-cyclopropyl-3-[2-(trifluoromethoxy)phenyl]-1,2-oxazol-4-yl}methoxy)-8-azabicyclo[3.2.1]octan-8-yl]-4-fluoro-1,3-benzothiazole-6-carboxylic acid",5.36,7.369104609000002,-4.67,1,7,-1,nan,3.5762672497313237,0.7744884955091349,97.92,140.0923,9,0,1.29e-02 g/l,revaprazan,0,DB16343,investigational,Tropifexor,Tropifexor,nan,-0.9996232279523245,-1,nan,nan,nan
7RDY-zinc,Mrv1909-12181921482D,-12.759090909090908,-12.7,-12.6,-13.0,0.0271247357293871,DB12329,drugbank,[H][C@@]12CC3=C(F)C=C(NC(=O)CN4CCCC4)C(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,"InChI=1S/C27H31FN4O8/c1-31(2)20-13-8-11-7-12-14(28)9-15(30-16(33)10-32-5-3-4-6-32)21(34)18(12)22(35)17(11)24(37)27(13,40)25(38)19(23(20)36)26(29)39/h9,11,13,20,34,36-37,40H,3-8,10H2,1-2H3,(H2,29,39)(H,30,33)/t11-,13-,20-,27-/m0/s1",HLFSMUUOKPBTSM-ISIOAQNYSA-N,C27H31FN4O8,558.563,558.212592137,10,71,53.60088599006165,0,6,0,0,"(4S,4aS,5aR,12aS)-4-(dimethylamino)-7-fluoro-3,10,12,12a-tetrahydroxy-1,11-dioxo-9-[2-(pyrrolidin-1-yl)acetamido]-1,4,4a,5,5a,6,11,12a-octahydrotetracene-2-carboxamide",0.24,-3.4926462982699666,-2.82,0,5,-1,7.145823482880628,2.962651711231324,9.004496224065633,193.72999999999996,144.16099999999994,5,0,8.38e-01 g/l,doravirine,0,DB12329,approved; investigational,Eravacycline,Eravacyclina; Eravacycline; Eravacyclinum,Xerava,-0.6218827123212443,-1,nan,nan,Eravacycline dihydrochloride
7RDY-zinc,Mrv1909-05201915042D-1704021549506,-12.731818181818182,-12.85,-10.8,-13.1,0.2566384778012681,DB15249,drugbank,COC1=CC2=C(C=C1)N=C1CCCCC[C@@H]3CCC[C@H]3OC(=O)N[C@H]3CCCCC\C=C\[C@@H]4C[C@]4(NC(=O)[C@@H]4C[C@H](CN4C3=O)OC1=N2)C(=O)NS(=O)(=O)C1(C)CC1,"InChI=1S/C42H56N6O9S/c1-41(20-21-41)58(53,54)47-39(51)42-24-27(42)14-8-4-3-5-9-16-32-38(50)48-25-29(23-34(48)36(49)46-42)56-37-31(43-30-19-18-28(55-2)22-33(30)44-37)15-10-6-7-12-26-13-11-17-35(26)57-40(52)45-32/h8,14,18-19,22,26-27,29,32,34-35H,3-7,9-13,15-17,20-21,23-25H2,1-2H3,(H,45,52)(H,46,49)(H,47,51)/b14-8+/t26-,27-,29-,32+,34+,35-,42-/m1/s1",BLFKRFGLQFYXDF-WAZRELCSSA-N,C42H56N6O9S,821.0,820.382948581,10,114,86.71234659022414,1,3,0,0,"(3R,20R,24R,28S,34E,36S,38R,41S)-9-methoxy-N-[(1-methylcyclopropyl)sulfonyl]-26,40,42-trioxo-4,25-dioxa-1,6,13,27,39-pentaazaheptacyclo[26.13.1.1^{3,41}.0^{5,14}.0^{7,12}.0^{20,24}.0^{36,38}]tritetraconta-5,7(12),8,10,13,34-hexaene-38-carboxamide",3.67,4.740515293413323,-4.81,0,8,-1,10.485310980943034,3.74791655403716,1.7893123859385536,195.22,211.77950000000004,3,0,1.26e-02 g/l,"(2R)-14-fluoro-2-methyl-6,9,10,19-tetraazapentacyclo[14.2.1.0^{2,6}.0^{8,18}.0^{12,17}]nonadeca-1(18),8,12(17),13,15-pentaen-11-one",0,DB15249,investigational,MK-6325,nan,nan,nan,n,nan,nan,nan
7RDY-zinc,Mrv1652310211600202D-1704021546784,-12.71818181818182,-12.75,-12.3,-13.2,0.1540803382663837,DB12424,drugbank,FC1=CC(=CC(F)=C1)[C@@H]1CNC2(CCCC2)C(=O)N1CC(=O)NC1=CC=C2C[C@]3(CC2=C1)C(=O)NC1=C3C=CC=N1,"InChI=1S/C31H29F2N5O3/c32-21-10-19(11-22(33)13-21)25-16-35-31(7-1-2-8-31)29(41)38(25)17-26(39)36-23-6-5-18-14-30(15-20(18)12-23)24-4-3-9-34-27(24)37-28(30)40/h3-6,9-13,25,35H,1-2,7-8,14-17H2,(H,36,39)(H,34,37,40)/t25-,30+/m0/s1",AZAANWYREOQRFB-SETSBSEESA-N,C31H29F2N5O3,557.602,557.22384614,5,70,56.10728680487131,1,3,0,0,"2-[(8R)-8-(3,5-difluorophenyl)-10-oxo-6,9-diazaspiro[4.5]decan-9-yl]-N-[(2R)-2'-oxo-1,1',2',3-tetrahydrospiro[indene-2,3'-pyrrolo[2,3-b]pyridine]-6-yl]acetamide",2.85,4.076857206333333,-4.60,0,7,0,13.421613148809154,11.737793088606415,6.6828891610261145,103.43,150.04809999999986,4,0,1.41e-02 g/l,"2-[(8R)-8-(3,5-difluorophenyl)-10-oxo-6,9-diazaspiro[4.5]decan-9-yl]-N-[(2R)-2'-oxo-1,3-dihydro-1'H-spiro[indene-2,3'-pyrrolo[2,3-b]pyridine]-6-yl]acetamide",0,DB12424,investigational,MK-3207,nan,nan,nan,n,nan,nan,nan
7RDY-zinc,Mrv1909-05141920162D,-12.70909090909091,-12.8,-12.4,-13.0,0.0878224101479915,DB05450,drugbank,[H][C@]12C[C@@]3([H])[C@]4([H])CC[C@]5([H])C[C@@H](O)CC[C@]5(C)[C@@]4([H])CC[C@]3(C)[C@@]1([H])[C@H](C)[C@@]1(CC[C@@H](C)CO1)O2,"InChI=1S/C27H44O3/c1-16-7-12-27(29-15-16)17(2)24-23(30-27)14-22-20-6-5-18-13-19(28)8-10-25(18,3)21(20)9-11-26(22,24)4/h16-24,28H,5-15H2,1-4H3/t16-,17+,18-,19+,20-,21+,22+,23+,24+,25+,26+,27-/m1/s1",GMBQZIIUCVWOCD-UQHLGXRBSA-N,C27H44O3,416.6365,416.329045274,3,74,51.430575064717715,1,1,0,0,"(1'R,2R,2'S,4'S,5R,7'S,8'R,9'S,12'S,13'S,16'S,18'R)-5,7',9',13'-tetramethyl-5'-oxaspiro[oxane-2,6'-pentacyclo[10.8.0.0^{2,9}.0^{4,8}.0^{13,18}]icosan]-16'-ol",4.52,5.332884935333334,-7.10,0,6,0,nan,18.2963963211217,-1.3560752133131748,38.69,119.41590000000001,0,0,3.28e-05 g/l,2-{[(2S)-1-(6-amino-2-{[(2S)-1-{2-amino-5-[(diaminomethylidene)amino]pentanoyl}pyrrolidin-2-yl]formamido}hexanoyl)pyrrolidin-2-yl]formamido}-N-[3-carbamoyl-1-({1-[(1-{[({1-[(1-carbamoyl-3-methanesulfonylpropyl)carbamoyl]-3-methylbutyl}carbamoyl)methyl](methyl)carbamoyl}-2-phenylethyl)carbamoyl]-2-phenylethyl}carbamoyl)propyl]pentanediamide,1,DB05450,investigational,Smilagenin,(25R)-5beta-Spirostan-3beta-ol; (25R)-Spirostan-3beta-ol; Isosarsapogenin; Smilagenin,nan,nan,n,nan,Cogane,nan
7RDY-no-extra,Mrv1572012161520342D,-12.7,-12.7,-12.6,-12.8,0.0102325581395352,DB08973,drugbank,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,"InChI=1S/C24H29Cl2FO5/c1-20(2)31-19-9-13-14-8-16(27)15-7-12(29)5-6-21(15,3)23(14,26)17(25)10-22(13,4)24(19,32-20)18(30)11-28/h5-7,13-14,16-17,19,28H,8-11H2,1-4H3/t13-,14-,16-,17-,19+,21-,22-,23-,24+/m0/s1",NJNWEGFJCGYWQT-VSXGLTOVSA-N,C24H29Cl2FO5,487.39,486.1376076,5,61,47.43796933658143,1,1,0,0,"(1S,2S,4R,8S,9S,11S,12R,13S,19S)-11,12-dichloro-19-fluoro-8-(2-hydroxyacetyl)-6,6,9,13-tetramethyl-5,7-dioxapentacyclo[10.8.0.0²,⁹.0⁴,⁸.0¹³,¹⁸]icosa-14,17-dien-16-one",4.22,3.4224905069999987,-5.45,0,5,0,14.790224849252478,13.731827374057339,-3.3320858711255354,72.83,119.20729999999998,2,1,1.75e-03 g/l,flucloronide,0,DB08973,approved; withdrawn,Fluclorolone acetonide,Fluclorolone acetonide; Flucloronide,nan,nan,n,nan,nan,nan
7RDY-no-extra,Mrv1909-03072017262D,-12.7,-13.0,-12.0,-13.2,0.2841860465116272,DB00696,drugbank,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)O[C@@]21O,"InChI=1S/C33H35N5O5/c1-32(35-29(39)21-15-23-22-10-6-11-24-28(22)20(17-34-24)16-25(23)36(2)18-21)31(41)38-26(14-19-8-4-3-5-9-19)30(40)37-13-7-12-27(37)33(38,42)43-32/h3-6,8-11,15,17,21,25-27,34,42H,7,12-14,16,18H2,1-2H3,(H,35,39)/t21-,25-,26+,27+,32-,33+/m1/s1",XCGSFFUVFURLIX-VFGNJEKYSA-N,C33H35N5O5,581.6615,581.263819255,6,78,62.22885740515149,1,3,0,0,"(4R,7R)-N-[(1S,2S,4R,7S)-7-benzyl-2-hydroxy-4-methyl-5,8-dioxo-3-oxa-6,9-diazatricyclo[7.3.0.0^{2,6}]dodecan-4-yl]-6-methyl-6,11-diazatetracyclo[7.6.1.0^{2,7}.0^{12,16}]hexadeca-1(16),2,9,12,14-pentaene-4-carboxamide",2.95,2.597697310346601,-3.42,0,8,1,11.635502175693672,9.695263245586666,7.780484014775068,118.20999999999998,160.16779999999994,4,0,2.23e-01 g/l,lugol's iodine,0,DB00696,approved,Ergotamine,"(5'α)-12'-hydroxy-2'-methyl-5'-(phenylmethyl)ergotoman-3',6',18-trione; 12'-Hydroxy-2'-methyl-5'alpha-(phenylmethyl)ergotaman-3',6',18-trione; 12'-hydroxy-2'-methyl-5'α-(phenylmethyl)ergotaman-3',6',18-trione; Ergotamin; Ergotamina; Ergotamine; Ergotaminum","Bellergal Spacetabs; Bellergal Tab; Cafergot; Cafergot Pb Sup; Cafergot Pb Tab; Cafergot Sup; Cafergot Tab; Ercaf; Ergodryl Cap; Ergomar; Ergomar Slt 2mg; Ergomar Sublingual; Ergotamine; Ergotamine Tartrate and Caffeine; Ergotamine Tartrate, Caffeine; Gravergol Capsules; Medihaler-Ergotamine; Megral Tabs; Migergot; Truemed Group LLC; Wigraine Suppositories; Wigraine Tab",0.8557379920206556,1,APRD00677,Anervan; Antimigraine; Enxak; Ergam; Ergo-Kranit; Gynaemine; Gynergen; Wigrettes,Ergotamine tartrate
7RDY-no-extra,Mrv1909-02212019082D,-12.693181818181818,-12.65,-12.1,-13.2,0.2587896405919661,DB08871,drugbank,[H][C@@]12CC(=C)[C@]([H])(CC[C@@]3([H])C[C@@H](C)C(=C)[C@@]([H])(C[C@]4([H])O[C@H](C[C@H](O)CN)[C@H](OC)[C@@]4([H])CC(=O)C[C@@]4([H])CC[C@]5([H])O[C@@]6([H])[C@H]7O[C@@]8(C[C@]7([H])O[C@@]6([H])[C@@]([H])(O8)[C@@]5([H])O4)CC1)O3)O2,"InChI=1S/C40H59NO11/c1-19-11-24-5-7-28-20(2)12-26(45-28)9-10-40-17-33-36(51-40)37-38(50-33)39(52-40)35-29(49-37)8-6-25(47-35)13-22(42)14-27-31(16-30(46-24)21(19)3)48-32(34(27)44-4)15-23(43)18-41/h19,23-39,43H,2-3,5-18,41H2,1,4H3/t19-,23+,24+,25-,26+,27+,28+,29+,30-,31+,32-,33-,34-,35+,36+,37+,38-,39+,40+/m1/s1",UFNVPOGXISZXJD-JBQZKEIOSA-N,C40H59NO11,729.908,729.408811724,12,111,82.14806517746374,0,2,0,0,"(1S,3S,6S,9S,12S,14R,16R,18S,20R,21R,22S,26R,29S,31R,32S,33S,35R,36S)-20-[(2S)-3-amino-2-hydroxypropyl]-21-methoxy-14-methyl-8,15-dimethylidene-2,19,30,34,37,39,40,41-octaoxanonacyclo[24.9.2.1^{3,32}.1^{3,33}.1^{6,9}.1^{12,16}.0^{18,22}.0^{29,36}.0^{31,35}]hentetracontan-24-one",1.26,2.3077780763333315,-3.96,0,9,1,19.43784524468193,14.816229934967454,9.563181159256786,146.39000000000001,185.99539999999996,4,0,7.98e-02 g/l,"(5Z,7E)-deca-5,7,9-trien-2-one",0,DB08871,approved; investigational,Eribulin,Eribulin; Eribulina,Halaven,0.9972733119217326,1,DB04940,nan,Eribulin mesylate
